developer,recommend,user_id,sentiment_analysis,año
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198054883833,2,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198054973024,1,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198057764600,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,sonGohan8D,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198061105968,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,xiege3,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,hisuiiii,1,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198065004251,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,SuperGizmo64,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198066899978,1,2015
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,chenzie,2,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,dynamoburrito,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198068086260,2,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,NeoZenith1,1,2015
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,Bigodyddasa,1,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198069903288,1,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,dkdakter,2,2015
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,Ticfire,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,cyan101,2,2015
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,LadyLegasus,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,SimplyKappa,2,2015
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,porterbeans,1,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,katerpillar1,2,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198077893965,2,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",0,76561198079024139,0,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198079651914,1,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,Amotinus,1,2015
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,romulis13,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,RawrFlux,2,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,shaunsean,1,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,BallonicornPorn,1,2015
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,beccsbarney2013,2,2013
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,rockberry,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,MsVen,1,2015
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198101896913,2,2014
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",1,76561198103861118,2,2014
Going Loud Studios,1,dankememesforsweatyteens,1,2014
Going Loud Studios,1,76561198071835052,2,2013
Going Loud Studios,1,thediamond96,1,2013
Going Loud Studios,1,76561198127261950,1,2015
Going Loud Studios,1,HubDubs,1,2015
Going Loud Studios,1,SmokaBluntos,2,2015
Going Loud Studios,1,imacatseeulr,1,2015
Going Loud Studios,1,crazyman3476,1,2015
Going Loud Studios,1,76561197974875094,2,2013
Going Loud Studios,1,ryanwh,2,2013
Going Loud Studios,1,999898,2,2015
Going Loud Studios,1,Runeraider,2,2014
Going Loud Studios,1,dood2super,2,2014
Going Loud Studios,1,beatstarz,2,2013
Going Loud Studios,1,unisaurr,2,2014
Going Loud Studios,1,icantwait,2,2014
Going Loud Studios,1,8BitProxy,2,2013
Going Loud Studios,1,76561198026401413,2,2014
Going Loud Studios,1,76561198032012843,2,2013
Going Loud Studios,1,76561198057110929,2,2014
Going Loud Studios,1,TheMainEventer,2,2014
Going Loud Studios,1,76561198061384419,2,2013
Going Loud Studios,1,76561198070475435,2,2013
Going Loud Studios,1,76561198073116713,2,2014
Going Loud Studios,1,76561198092148962,2,2014
Puppygames,1,Kewrn,2,2013
Puppygames,1,Powa_MaGix,2,2014
Puppygames,1,76561197994196557,2,2014
Team17 Digital Ltd,1,tehbluscoot,1,2015
Team17 Digital Ltd,1,yokta,2,2013
Team17 Digital Ltd,1,lifesavior,1,2014
Team17 Digital Ltd,1,76561198102256563,1,2015
Team17 Digital Ltd,1,Vanillabun,1,2015
The Men Who Wear Many Hats,0,Froppz,2,2015
The Men Who Wear Many Hats,1,code_maikel,2,2014
The Men Who Wear Many Hats,1,Namey5,2,2014
Rovio Entertainment Ltd,0,Like_A_Director,2,2014
Rovio Entertainment Ltd,1,76561198033266228,0,2014
SCS Software,0,BESTPERSON,1,2015
SCS Software,1,finnix17,2,2014
SCS Software,0,Freemeetupsforgaymen,1,2015
SCS Software,1,76561198079637963,1,2014
SCS Software,0,pdiddymohouze,2,2015
SCS Software,0,76561198059579366,0,2015
SCS Software,1,vivatheplayer,2,2013
City Interactive,0,Cab117,1,2013
City Interactive,1,76561198064710856,2,2014
City Interactive,0,dontreee,1,2014
City Interactive,0,76561198070845116,1,2014
City Interactive,1,pandabear6921,1,2014
City Interactive,1,the_meat_shield,2,2015
City Interactive,0,76561198050614447,2,2014
City Interactive,1,phantom9120,2,2013
City Interactive,1,nightmaresdawn,1,2013
City Interactive,1,76561198048133739,1,2013
City Interactive,0,76561198062147736,1,2014
City Interactive,1,76561198064159013,2,2014
City Interactive,0,Brighty__,1,2014
Cyanide Studio,1,23Batman05,2,2013
Gaijin Games,1,AMV72,2,2013
Gaijin Games,1,GoodOldJacob,2,2014
Gaijin Games,1,cyberjepp,2,2014
Gaijin Games,1,Kingretroofswagland,2,2014
Gaijin Games,1,Bonkbonkerson,1,2014
Gaijin Games,1,darkayon,2,2015
Gaijin Games,0,792149214942194912,1,2014
Gaijin Games,1,76561198059715439,1,2015
Gaijin Games,1,ohreoreoreo,1,2014
Gaijin Games,1,76561197986678875,2,2013
Gaijin Games,1,controgopher,2,2014
Gaijin Games,1,sweetlilbunbun,2,2013
Gaijin Games,1,76561198053794620,1,2014
Gaijin Games,1,76561198092064451,2,2014
Gaijin Games,1,76561198103370110,2,2014
Nadeo,0,76561198090332398,1,2014
Nadeo,1,Write-0ff,2,2015
Nadeo,1,turkking,2,2015
Star Gem Inc.,1,sad-commie,1,2014
Star Gem Inc.,1,76561198083439397,1,2013
Star Gem Inc.,1,BananaCar,2,2015
Star Gem Inc.,1,chewyi,1,2015
Star Gem Inc.,1,76561198082699893,0,2015
Star Gem Inc.,1,kcharding,2,2015
Star Gem Inc.,1,thegiftedone_patch,2,2013
Star Gem Inc.,1,76561198064197386,2,2014
Star Gem Inc.,1,gayanimeguy,2,2014
Star Gem Inc.,1,76561198082794606,2,2014
Star Gem Inc.,1,dead_slayer,2,2014
Star Gem Inc.,1,Alpha2749,2,2014
Star Gem Inc.,1,AussieGrimm,1,2013
Star Gem Inc.,1,AvatarICEMAN,2,2015
Star Gem Inc.,1,zombie902g,2,2014
Star Gem Inc.,1,SILENTLIGHT,2,2014
Star Gem Inc.,1,76561198065337651,1,2015
Star Gem Inc.,1,Gadwall7,2,2014
Star Gem Inc.,1,76561198122123166,1,2015
Star Gem Inc.,0,76561198050667465,1,2015
Star Gem Inc.,1,76561198028617374,1,2015
Star Gem Inc.,1,76561198103635105,2,2014
Star Gem Inc.,0,SlurpDog,0,2014
Star Gem Inc.,1,MagiKFred,2,2014
Star Gem Inc.,1,76561198026498963,1,2015
Star Gem Inc.,1,ben9600,2,2013
Star Gem Inc.,1,76561198055197775,1,2015
Star Gem Inc.,1,daAresinger,2,2015
Star Gem Inc.,1,76561198061552868,2,2014
Star Gem Inc.,1,76561198083456018,1,2014
Star Gem Inc.,1,scaryoffice,2,2014
Star Gem Inc.,1,76561198094932472,2,2014
Star Gem Inc.,1,76561198100968099,1,2014
Star Gem Inc.,1,TwoMinuteNeddles,1,2014
NGD Studios,1,Carlos926,2,2014
NGD Studios,1,yourdadsaslut,1,2014
NGD Studios,1,mixadance,1,2013
NGD Studios,1,76561198097265236,1,2014
NGD Studios,1,76561198114005368,2,2014
Rebellion,1,omzo,1,2013
Rebellion,0,rainbowexplosian,1,2014
Rebellion,1,gamerexq,2,2013
Rebellion,1,blizzard_reflex,2,2013
Rebellion,1,TheMadAussieUchiha,2,2013
Rebellion,0,aidenisbae,0,2014
Rebellion,1,frisasky,1,2013
Rebellion,1,djreap3r,2,2013
Rebellion,1,BloodyBladeXero,2,2015
Rebellion,0,76561198024028497,1,2014
Rebellion,1,ChipBae,2,2013
Rebellion,1,76561198063289205,1,2014
Rebellion,1,76561198080114716,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Swish0009,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Infixation,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198051215704,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198074763789,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198073725626,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Guinhoh311,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,leadbman,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198058988942,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197993725260,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,PiozZ,1,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198063241906,1,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,The-Dunktown-Express,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Beast_m0de,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198084109041,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,commandochou,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,benji2d,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,wcLorent,0,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198041149604,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,jbbuena,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,FadedTemplar,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,godberry,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198077294556,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198078595101,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198053617943,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,wiinga,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198059020961,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,The-Moose,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Grozie,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198046075289,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198127901075,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,ryryguy,0,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198085227281,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Sotrung,1,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,stilli1988,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,doctorwho1233,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0,76561197975058559,0,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,AwesomenessD,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,ceruleansketchcat,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,unkowncode94,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,ckwilliam,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,zeroepix,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198074603436,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,dopeywhitefrost,0,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,fab2cent,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,DXLfore,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,bhim_a_saurus,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198083104626,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0,sabretoothwalrus,0,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,MonsOlympus,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,brittishsnow,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,C1C3R0,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,mtrain3,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,theMafiaKing,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Frostbyte69,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,danield123dd,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,regansmash1,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,DazzaLCFC,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198066468003,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,denglong,1,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197963455626,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,donkeyduk01,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198017390058,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198052193514,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,EyesScream,1,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,faizauthar,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,kiiro123,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,carlosjames64,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,brizzlys,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,IronMoose,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198019160833,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,gladwall,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198067359093,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198090487357,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0,khanyucedag,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,larraslavin,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Lockouttaheaven,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,hkdgjm,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,mixadance,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,h2ojustaddwater,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,pogapog,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,stonepac,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198092847310,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,rymotion1,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198070084968,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,savageshadow,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,pootis_generator,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197970148466,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197970561135,0,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198103635105,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198070780240,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198065775099,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,7515953,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198057592145,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,spinefarm,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,taebaby,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,1626466724893520,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198080889573,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,mrloopyland,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,henrydjunaedi,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198104785377,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,BayonetSpaghettiKnife,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,wildboynz,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Jakkarinlivein,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,44196,1,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Jantoz,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197980886661,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,alexanderjb,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198028107980,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,lesnak,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198041076487,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198041083599,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,DerpyAssassin,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,someoneonly,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,kamineyyy,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,squarenix1234,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198053804006,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198055315108,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,SladeWillsonDeathstroke,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198065438445,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,dynamoburrito,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198071327640,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,alexsandroo,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,HybridWolfKyle,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198072898248,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,SatanicBabys,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,SimplePixels,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,magically,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198078513713,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198079245307,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198080392280,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198082129284,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198083002492,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,Crapgasm,1,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,TheEliteZero,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,DontYuLuvAnimu,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198089900832,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,joshokan,1,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,174gamecuman700kngkakak,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,SicilianSorcerer,1,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,BaconLulz,2,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198103361900,2,2013
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,xMoBBzY,2,2014
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,codex131,0,2015
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198142606609,1,2014
Arrowhead Game Studios,0,giveyouagoodlink,1,2015
Arrowhead Game Studios,1,SickCuntt,1,2013
Arrowhead Game Studios,1,76561198091479250,1,2014
Arrowhead Game Studios,1,76561198090264587,2,2014
Arrowhead Game Studios,1,caino2246,2,2013
Arrowhead Game Studios,0,BoomerBacon,0,2014
Arrowhead Game Studios,0,76561198078843911,2,2015
Arrowhead Game Studios,0,UNITARDED101,1,2015
Bohemia Interactive,1,LittleNik,2,2013
Bohemia Interactive,1,76561198094193531,2,2013
Bohemia Interactive,1,icereece,1,2014
Bohemia Interactive,1,rarejapan,2,2014
Bohemia Interactive,0,Kuledude28,0,2013
Bohemia Interactive,1,grasp544,2,2014
Bohemia Interactive,1,76561198078595101,2,2013
Bohemia Interactive,1,YouWannaFuckingGoM99,2,2013
Bohemia Interactive,1,sibalnoma,1,2014
Bohemia Interactive,0,AZA1498,2,2014
Bohemia Interactive,1,Huntux915,1,2014
Bohemia Interactive,1,Striker146,1,2014
Bohemia Interactive,1,76561198057062533,1,2013
Bohemia Interactive,1,Nickz_,2,2013
Bohemia Interactive,1,FuckYouEtc,1,2014
Bohemia Interactive,1,76561198048506749,2,2014
Bohemia Interactive,1,VENTOOR,1,2014
Bohemia Interactive,1,NakeeySon,2,2013
Bohemia Interactive,1,SpongeNips,2,2014
Bohemia Interactive,1,76561198076888341,2,2013
Bohemia Interactive,1,TombRaider102,1,2014
Bohemia Interactive,1,YaLTeR3,2,2013
Bohemia Interactive,1,PerishNRot,2,2015
Bohemia Interactive,0,76561198153660339,1,2014
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",1,Gotaki,2,2014
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",1,a4nic8er,2,2013
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",1,JJ99747,2,2015
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",1,LummusMaximus,1,2014
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",1,76561198131675118,2,2015
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",1,julious,2,2014
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",1,blindfrog42,2,2014
Stoic,1,impurepaladin,2,2013
Double Fine Productions,1,jjas01,2,2014
Double Fine Productions,1,BrutalLegend69,2,2013
Double Fine Productions,1,chalkmetal,2,2014
Double Fine Productions,1,fucking_hacker,2,2015
Double Fine Productions,1,76561198056300439,2,2014
Double Fine Productions,1,The-Dunktown-Express,1,2014
Double Fine Productions,1,NanoPi,1,2014
Double Fine Productions,1,76561198027345977,2,2015
Double Fine Productions,1,76561198063585456,1,2014
Double Fine Productions,1,keemotherapy,2,2013
Double Fine Productions,1,76561198016635228,2,2013
Double Fine Productions,0,franklinhi,1,2014
Double Fine Productions,1,infin15,2,2014
Double Fine Productions,1,skilltablet,1,2015
Double Fine Productions,0,thetourist,0,2013
Double Fine Productions,1,WNPlayer,2,2014
Double Fine Productions,1,76561198058546299,0,2013
Double Fine Productions,1,76561198048016956,2,2013
Double Fine Productions,1,76561198049918506,2,2014
Double Fine Productions,1,76561198066784792,1,2013
Double Fine Productions,1,nicefellow,1,2014
Double Fine Productions,0,blindfrog42,1,2015
Double Fine Productions,1,rexsniper,1,2014
Double Fine Productions,1,76561198106068855,1,2014
Sector3 Studios,0,mavoks,1,2014
Sector3 Studios,0,samham1,1,2013
Sector3 Studios,0,76561198066363324,0,2015
Sector3 Studios,0,Vri404,1,2014
Sector3 Studios,1,IcyGurl,1,2013
Sector3 Studios,1,xximfatxx,2,2013
Sector3 Studios,1,76561198092384284,2,2015
Sector3 Studios,0,Arkvoir,2,2015
Sector3 Studios,1,76561198085788881,1,2013
Sector3 Studios,0,TomBlack,1,2014
Sector3 Studios,1,mac085,2,2014
Sector3 Studios,1,mixadance,1,2013
Sector3 Studios,1,01221733,2,2015
Sector3 Studios,0,kazumanyaa,0,2014
Sector3 Studios,1,76561198080164247,2,2014
Sector3 Studios,1,poldeN,2,2014
Sector3 Studios,0,KFJIndustries,0,2014
Sector3 Studios,1,banteringnoscope,2,2013
Sector3 Studios,1,76561198078573640,2,2013
Sector3 Studios,0,76561198091895259,0,2015
Sector3 Studios,1,MrInward,2,2014
Nihon Falcom,1,noizypuppy,1,2013
Cyanide Montreal,0,76561197993725260,0,2014
Cyanide Montreal,0,vallachia,2,2013
Scirra,0,Adrian_31,1,2015
