price,developer,item_id,año
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2015
0.0,Reloaded Productions,113420,2015
0.0,Reloaded Productions,113420,2015
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2015
0.0,Reloaded Productions,113420,2012
0.0,Reloaded Productions,113420,2013
0.0,Reloaded Productions,113420,2013
0.0,Reloaded Productions,113420,2013
0.0,Reloaded Productions,113420,2015
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2013
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2012
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2014
0.0,Reloaded Productions,113420,2013
0.0,Reloaded Productions,113420,2015
9.99,Eugen Systems,58610,2014
9.99,Eugen Systems,58610,2014
9.99,Eugen Systems,58610,2014
9.99,Eugen Systems,58610,2013
9.99,Eugen Systems,58610,2013
9.99,Eugen Systems,58610,2015
4.99,Boss Baddie,201570,2014
4.99,Boss Baddie,201570,2015
4.99,Boss Baddie,201570,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2013
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2013
0.0,FireFly Studios,47410,2013
0.0,FireFly Studios,47410,2015
0.0,FireFly Studios,47410,2015
0.0,FireFly Studios,47410,2015
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2015
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2013
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2014
0.0,FireFly Studios,47410,2013
0.0,FireFly Studios,47410,2013
0.0,FireFly Studios,47410,2014
6.99,Cipher Prime Studios,205870,2014
9.99,Klei Entertainment,102840,2015
9.99,Klei Entertainment,102840,2013
9.99,Klei Entertainment,102840,2013
2.99,Relic,55345,2015
9.99,Hitbox Team,65300,2014
9.99,Hitbox Team,65300,2013
9.99,Hitbox Team,65300,2014
9.99,Hitbox Team,65300,2015
9.99,Hitbox Team,65300,2015
19.99,"Big Huge Games,38 Studios",102500,2015
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2015
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2013
19.99,"Big Huge Games,38 Studios",102500,2015
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2015
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2014
19.99,"Big Huge Games,38 Studios",102500,2015
9.99,Futuremark,18120,2013
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2015
29.99,Digital Extremes,67370,2015
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2015
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2013
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2015
29.99,Digital Extremes,67370,2015
29.99,Digital Extremes,67370,2013
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2015
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2013
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2014
29.99,Digital Extremes,67370,2014
2.99,Relic,55475,2015
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2013
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2015
39.99,Ensemble Studios,105450,2015
39.99,Ensemble Studios,105450,2013
39.99,Ensemble Studios,105450,2013
39.99,Ensemble Studios,105450,2015
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2013
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2015
39.99,Ensemble Studios,105450,2015
39.99,Ensemble Studios,105450,2015
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2015
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2013
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2014
39.99,Ensemble Studios,105450,2015
0.0,Daybreak Game Company,201230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2012
9.99,Volition,55230,2014
9.99,Volition,55230,2011
9.99,Volition,55230,2015
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2012
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2012
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2012
9.99,Volition,55230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2012
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2012
9.99,Volition,55230,2011
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2015
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2013
9.99,Volition,55230,2015
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2013
9.99,Volition,55230,2014
9.99,Volition,55230,2014
9.99,Volition,55230,2015
9.99,Recoil Games,107800,2012
9.99,Recoil Games,107800,2014
9.99,Recoil Games,107800,2013
9.99,Recoil Games,107800,2014
9.99,Recoil Games,107800,2013
9.99,Joshua Neurnberger,80310,2015
15.0,Avalanche Studios,99300,2012
15.0,Avalanche Studios,99300,2014
0.0,Stunlock Studios,6370,2015
19.99,Bohemia Interactive,65730,2014
9.99,Digital Arrow,110400,2015
19.99,Snowblind Studios,32800,2014
19.99,Snowblind Studios,32800,2015
19.99,Snowblind Studios,32800,2012
19.99,Snowblind Studios,32800,2013
19.99,Snowblind Studios,32800,2015
19.99,Snowblind Studios,32800,2014
19.99,Snowblind Studios,32800,2014
19.99,Snowblind Studios,32800,2013
19.99,Snowblind Studios,32800,2015
19.99,Snowblind Studios,32800,2012
19.99,Snowblind Studios,32800,2013
19.99,Snowblind Studios,32800,2015
19.99,Snowblind Studios,32800,2013
19.99,Snowblind Studios,32800,2012
19.99,Snowblind Studios,32800,2015
7.99,Team17 Digital Ltd,70640,2014
14.99,Trendy Entertainment,65800,2012
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2015
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2015
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2012
14.99,Trendy Entertainment,65800,2012
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2011
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2015
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2015
14.99,Trendy Entertainment,65800,2012
14.99,Trendy Entertainment,65800,2012
14.99,Trendy Entertainment,65800,2012
14.99,Trendy Entertainment,65800,2015
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2015
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2012
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2015
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2014
14.99,Trendy Entertainment,65800,2013
14.99,Trendy Entertainment,65800,2015
9.99,Team17 Digital Ltd,70620,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2012
14.99,OVERKILL Software,24240,2012
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2011
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2012
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2012
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2011
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2012
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2012
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2012
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2012
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2015
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2013
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,OVERKILL Software,24240,2014
14.99,Kot in Action Creative Artel,96200,2014
9.99,id Software,9200,2014
9.99,id Software,9200,2013
9.99,id Software,9200,2014
9.99,id Software,9200,2013
9.99,id Software,9200,2015
9.99,id Software,9200,2013
9.99,id Software,9200,2011
9.99,id Software,9200,2015
9.99,id Software,9200,2013
9.99,id Software,9200,2013
9.99,id Software,9200,2011
9.99,id Software,9200,2014
9.99,id Software,9200,2013
9.99,id Software,9200,2013
9.99,Robot Entertainment,102600,2011
9.99,Robot Entertainment,102600,2014
9.99,Robot Entertainment,102600,2011
9.99,Robot Entertainment,102600,2012
9.99,Robot Entertainment,102600,2013
9.99,Mommy's Best Games,111600,2015
9.99,Mommy's Best Games,111600,2014
14.99,Treyarch,42719,2014
14.99,Treyarch,42719,2015
9.99,"GameConnect,InterWave Studios",17710,2014
9.99,"GameConnect,InterWave Studios",17710,2011
9.99,"GameConnect,InterWave Studios",17710,2013
9.99,"GameConnect,InterWave Studios",17710,2015
9.99,"GameConnect,InterWave Studios",17710,2015
9.99,"GameConnect,InterWave Studios",17710,2015
1.99,Obsidian Entertainment,72840,2015
14.99,Team17 Digital Ltd,70600,2015
14.99,Team17 Digital Ltd,70600,2014
5.99,Zeroscale,98600,2014
5.99,Zeroscale,98600,2014
5.99,Zeroscale,98600,2012
4.99,Swing Swing Submarine,111800,2011
4.99,Swing Swing Submarine,111800,2014
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2012
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2015
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2013
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2014
14.99,Supergiant Games,107100,2014
14.99,Ubisoft Montpellier,33460,2011
14.99,Ubisoft Montpellier,33460,2014
14.99,Ubisoft Montpellier,33460,2014
14.99,Ubisoft Montpellier,33460,2014
14.99,Ubisoft Montpellier,33460,2011
9.99,DnS Development,27940,2015
3.99,Capcom,45797,2015
9.99,Streum On Studio,91700,2012
9.99,Streum On Studio,91700,2015
9.99,Streum On Studio,91700,2014
9.99,Streum On Studio,91700,2011
9.99,Streum On Studio,91700,2014
9.99,Streum On Studio,91700,2014
9.99,Streum On Studio,91700,2012
9.99,Streum On Studio,91700,2013
9.99,Streum On Studio,91700,2013
9.99,Streum On Studio,91700,2014
9.99,Streum On Studio,91700,2013
9.99,Streum On Studio,91700,2015
9.99,Streum On Studio,91700,2012
9.99,Streum On Studio,91700,2014
9.99,BattleGoat Studios,73220,2014
9.99,Playdead,48000,2013
9.99,Playdead,48000,2014
9.99,Playdead,48000,2014
9.99,Playdead,48000,2013
9.99,Playdead,48000,2013
9.99,Playdead,48000,2014
9.99,Playdead,48000,2014
9.99,Playdead,48000,2013
9.99,Playdead,48000,2013
9.99,Playdead,48000,2012
9.99,Playdead,48000,2013
9.99,Playdead,48000,2015
9.99,Playdead,48000,2013
9.99,Playdead,48000,2015
9.99,Playdead,48000,2014
9.99,Playdead,48000,2013
9.99,Playdead,48000,2013
9.99,Playdead,48000,2013
9.99,Playdead,48000,2013
9.99,Playdead,48000,2015
9.99,Playdead,48000,2013
9.99,Playdead,48000,2013
9.99,Playdead,48000,2014
9.99,Playdead,48000,2014
9.99,Bohemia Interactive,65780,2015
2.99,Zeboyd Games,107300,2011
1.99,Manic Game Studios,105300,2013
1.99,Manic Game Studios,105300,2014
2.99,Zeboyd Games,107310,2011
2.99,Zeboyd Games,107310,2012
2.99,Zeboyd Games,107310,2015
2.99,Zeboyd Games,107310,2014
4.99,"Gaslamp Games, Inc.",98800,2011
4.99,"Gaslamp Games, Inc.",98800,2012
4.99,"Gaslamp Games, Inc.",98800,2014
4.99,"Gaslamp Games, Inc.",98800,2014
4.99,"Gaslamp Games, Inc.",98800,2014
4.99,"Gaslamp Games, Inc.",98800,2011
4.99,"Gaslamp Games, Inc.",98800,2014
4.99,Headup Games / Crenetic,46540,2014
4.99,Headup Games / Crenetic,46540,2014
9.99,Codemasters Action Studio,44340,2014
19.99,Volition,55110,2012
19.99,Volition,55110,2012
19.99,Volition,55110,2014
19.99,Volition,55110,2014
19.99,Volition,55110,2014
9.99,Final Form Games,94200,2011
9.99,Final Form Games,94200,2015
9.99,Final Form Games,94200,2013
19.99,N3V Games,24670,2014
19.99,N3V Games,24670,2014
9.99,Ice-Pick Lodge,41740,2013
9.99,Ice-Pick Lodge,41740,2013
9.99,Ice-Pick Lodge,41740,2014
9.99,Alientrap,95300,2013
9.99,TaleWorlds Entertainment,48720,2014
9.99,TaleWorlds Entertainment,48720,2014
9.99,TaleWorlds Entertainment,48720,2011
9.99,TaleWorlds Entertainment,48720,2013
9.99,TaleWorlds Entertainment,48720,2014
9.99,TaleWorlds Entertainment,48720,2015
9.99,TaleWorlds Entertainment,48720,2014
9.99,TaleWorlds Entertainment,48720,2012
9.99,TaleWorlds Entertainment,48720,2013
9.99,TaleWorlds Entertainment,48720,2013
9.99,TimeGate Studios,97100,2012
9.99,TimeGate Studios,97100,2013
9.99,TimeGate Studios,97100,2011
9.99,Power of 2,35480,2013
9.99,Power of 2,35480,2014
9.99,Power of 2,35480,2011
9.99,Power of 2,35480,2015
9.99,Power of 2,35480,2013
4.99,Colibri Games,96000,2014
4.99,Colibri Games,96000,2014
1.99,Big Fat Alien,104200,2015
1.99,Big Fat Alien,104200,2015
4.99,Dead Mage,99400,2014
4.99,Dark Energy Digital Ltd.,92000,2014
4.99,Dark Energy Digital Ltd.,92000,2014
4.99,Dark Energy Digital Ltd.,92000,2015
4.99,Dark Energy Digital Ltd.,92000,2014
5.99,State of Play Games,105100,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2014
9.99,Re-Logic,105600,2015
9.99,Re-Logic,105600,2013
9.99,Re-Logic,105600,2012
9.99,Re-Logic,105600,2015
